name,country,latitude,longitude,near_hotspot,hotspot_info
ኪሮስ አለማየሁ 2 ደረጃ ትምህርት ቤት,Ethiopia,13.964234,39.595951,False,
Wukro St Mary's College,Ethiopia,13.782039,39.60413,False,
Law School,Ethiopia,9.421336,42.035761,False,
Creative Videography Training Institute,Ethiopia,9.040316,38.759006,False,
B Block,Ethiopia,6.831357,37.753458,False,
ሐዋስ መሰናዶ ትምህርት ቤት,Ethiopia,8.499245,39.285915,False,
Gule Primary School,Ethiopia,13.879978,39.473869,False,
Negash School,Ethiopia,13.887461,39.600606,False,
مدرسة سيلة الحارثية الثانوية للذكور,Palestine,32.515783,35.230317,True,Jenin (43 events)
مدرسة تعنك للبنات,Palestine,32.518231,35.222031,True,Jenin (43 events)
Al Shaikh Zaid School,Palestine,32.464086,35.171709,False,
Debre Mark'os Teachers college,Ethiopia,10.350506,37.717964,False,
مدرسة قباطية الثانوية للبنين عزات ابو الرب,Palestine,32.413769,35.278782,True,Jenin (43 events)
Yatta High School For Girls,Palestine,31.446143,35.089934,True,Hebron (147 events)
ذكور زبوبا الثانوية,Palestine,32.542608,35.222132,False,
בית ספר לותרי/אלתורייה,Palestine,31.845084,35.226817,True,Al Quds (93 events)
ሪፍት ቫሊ ዩኒቨርሲቲ,Ethiopia,11.601083,37.368939,False,
Shimelba IRC ECCD Center,Ethiopia,14.171451,37.723519,False,
Tseádyat Hamlo elementary school,Ethiopia,14.183451,39.311931,False,
KB International Driving License School,Ethiopia,9.003699,38.801025,False,
Tulefa HPS (Menschen fuer Menschen),Ethiopia,9.303056,39.2325,False,
ማራኪ ካምፓስ አደባባይ,Ethiopia,12.586747,37.443943,False,
None Formal Education Preschool,Ethiopia,11.589967,41.448662,False,
Hudad,Ethiopia,8.386058,37.565848,False,
Yemisrach Kindergarten School,Ethiopia,9.009665,38.835291,False,
Wukro Agricultural TVET College,Ethiopia,13.782326,39.60411,False,
Heteen Boys School,Palestine,32.465417,35.30153,True,Jenin (43 events)
School of Nations,Ethiopia,8.990821,38.740348,False,
አባድር ት/ቤት,Ethiopia,8.985816,38.739398,False,
ደቡብ ምዕራብ ትምህርት ቤት ላፍቶ ፶፰ ቅርንጫፍ,Ethiopia,8.944721,38.751369,False,
ጊብሰን,Ethiopia,8.988714,38.785377,False,
ኢትዮ ብሔራዊ ትምህርትቤት,Ethiopia,8.893281,38.772548,False,
School Number 1,Ethiopia,8.547826,39.280726,False,
아다마교회,Ethiopia,8.555161,39.284099,False,
ጎሮ 2ኛ ደረጃ ት/ቤት,Ethiopia,8.557465,39.261943,False,
AlQuds Open University,Palestine,31.46598,35.122723,True,Hebron (147 events)
مدرسة الهاجرية,Palestine,31.51998,35.110919,True,Hebron (147 events)
Higher 23 Preparatory School,Ethiopia,8.993773,38.727018,False,
School of Tomorrow - Bisrat Branch,Ethiopia,8.993062,38.729104,False,
Mekdela Elementary School,Ethiopia,8.995324,38.725883,False,
ፊታአ,Ethiopia,8.983006,38.766361,False,
Unity school,Ethiopia,9.013757,38.718411,False,
Enseno highschool,Ethiopia,8.059646,38.470293,False,
Economy School,Ethiopia,7.488991,38.728628,False,
Kuyera Adventist Secondary College,Ethiopia,7.28577,38.651929,False,
Goro Furtu HPS (Menschen fuer Menschen),Ethiopia,9.903056,38.050833,False,
Gebya Dar Primarily and Secondary School,Ethiopia,7.058944,38.471996,False,
አዳማ ቁጥር 3 ት/ቤት,Ethiopia,8.546868,39.259435,False,
ብርሃን በር,Ethiopia,9.041095,38.715615,False,
Bona Highschool,Ethiopia,6.536096,38.709336,False,
Lem Secondary School,Ethiopia,8.997243,38.809744,False,
Unity University,Ethiopia,9.000167,38.804337,False,
Mackmillan Accademy,Ethiopia,9.001633,38.801252,False,
College of Computing and Informatics,Ethiopia,9.42205,42.037397,False,
Bethlehem Govremental Kindergarten,Palestine,31.700101,35.197551,True,Bethlehem (68 events)
Tipfay Academy,Ethiopia,8.956862,38.773508,False,
ፋውንቴን ኦፍ ኖውሌጅ ት/ቤት,Ethiopia,9.017369,38.83836,False,
NATI School,Ethiopia,9.015676,38.797283,False,
Gode Health Science Collage ,Ethiopia,5.950323,43.554359,False,
ODA special Boarding School Bishoftu Branch,Ethiopia,8.764825,38.999546,False,
Defense Engineering College,Ethiopia,8.758821,38.999101,False,
Ambo University,Ethiopia,8.969396,37.890394,False,
AL Tira High School For Girls,Palestine,31.869312,35.127582,True,Al Quds (93 events)
مدرسة الهاشمية,Palestine,31.907399,35.22286,True,Al Quds (93 events)
مدرسة وكالة الغوث,Palestine,31.519509,35.112129,True,Hebron (147 events)
Abd Al Aziz School,Palestine,31.518541,35.105901,True,Hebron (147 events)
Rabe'a Al Adawya School,Palestine,31.521016,35.105961,True,Hebron (147 events)
Al Auobia School,Palestine,31.527552,35.108693,True,Hebron (147 events)
ذكور أبو علي إيـاد الأساسية,Palestine,31.443543,35.085197,False,
مدرسة المرملة,Palestine,31.461461,35.105859,True,Hebron (147 events)
ነፃነት ጮራ ት/ቤት,Ethiopia,8.978651,38.749866,False,
"בי""ס לבנות רמות פולין",Palestine,31.820021,35.193684,True,Al Quds (93 events)
ישיבת תורת משה,Palestine,31.820434,35.194145,True,Al Quds (93 events)
ישיבת פני יהושע,Palestine,31.820221,35.199329,True,Al Quds (93 events)
בית הספר בית הכרם,Palestine,31.781795,35.190091,True,Bethlehem (68 events)
مدرسة بنات البيرة الجديدة,Palestine,31.919469,35.210094,True,Al Quds (93 events)
Al Qabaliah Secondary School For Girls,Palestine,31.835383,35.129405,True,Al Quds (93 events)
Mount-olive Academy,Ethiopia,8.969868,38.730612,False,
ኪድስ ፈርስት አካዳሚ,Ethiopia,8.995658,38.734029,False,
Rose Academy,Ethiopia,8.99529,38.79252,False,
ከፍተኛ -7 ቴክኒክ ኮሌጅ,Ethiopia,9.042806,38.719628,False,
አርሲ ዮኒቨርሲቲ በቆጂ ካምፓስ,Ethiopia,7.524732,39.244522,True,Arsi (4 events)
ወንዶ ገነት የደን እና የተፈጥሮ ሃብት ኮሌጅ,Ethiopia,7.101015,38.627052,False,
Brana Playschool,Ethiopia,8.987611,38.75783,False,
ICS Addis,Ethiopia,8.99704,38.72879,False,
مدرسة الخليل الصناعية,Palestine,31.508418,35.084859,True,Hebron (147 events)
مدرسة الصديق,Palestine,31.548618,35.097372,True,Hebron (147 events)
ذكور رافات الثانوية,Palestine,31.386575,35.060099,False,
مدرسة العقيلي الخاصة,Palestine,31.386672,35.076096,False,
مدرسة سعد بن أبي وقاص الأساسية للذكور,Palestine,31.447284,35.077594,True,Hebron (147 events)
"בי""ס דביר",Palestine,31.436692,35.026808,False,
בית ספר למשחק - ניסן נתיב,Palestine,31.762367,35.213247,True,Bethlehem (68 events)
Al Zatary School,Palestine,31.514217,35.105351,True,Hebron (147 events)
روضات رأس العامود,Palestine,31.76898,35.239698,True,Bethlehem (68 events)
مدرسة وروضة نور القدس,Palestine,31.770584,35.241969,True,Bethlehem (68 events)
Degahbour TVET,Ethiopia,8.230576,43.558349,False,
ሆርን ኢንተርናሽናል ዩንቨርሲቲ ኮሌጅ,Ethiopia,9.356197,42.790734,False,
Teacher Training College,Ethiopia,4.174409,42.035542,False,
Iftin School,Ethiopia,9.365707,42.79854,False,
Jijiga University Main Gate,Ethiopia,9.357014,42.82379,False,
Alanwar Kindergarten,Palestine,31.692439,35.18571,True,Bethlehem (68 events)
Bole Ethio China Friendship primary school,Ethiopia,8.989195,38.860615,False,
Gemad Complete Primary School,Ethiopia,13.875022,39.563868,False,
Lemat school,Ethiopia,6.054345,37.559603,False,
Water HSS (Menschen fuer Menschen),Ethiopia,9.436389,41.940278,False,
Harmukale Primary School,Ethiopia,9.820797,42.140887,False,
Somali Regional State Police Training Center,Ethiopia,9.363855,42.794387,False,
Wanaw Primary School,Ethiopia,9.341099,42.787875,False,
Amanit School,Ethiopia,13.56765,39.258412,False,
Forolle Primary School,Ethiopia,3.715366,37.962396,False,
Child Friendly Space,Ethiopia,9.096585,43.175078,False,
ALKhoalfa' Rashideen school for boys,Palestine,31.703847,35.180985,True,Bethlehem (68 events)
Bait Iksa Secondary School For Girls,Palestine,31.81626,35.176827,True,Al Quds (93 events)
مدرسة السيد الاساسية للبنين,Palestine,31.556975,35.105902,True,Hebron (147 events)
Dr Abdulmajid Hussein Primary,Ethiopia,9.10593,43.172703,False,
حديقة اسعاد الطفولة,Palestine,31.538073,35.100642,True,Hebron (147 events)
وروضة المنار,Palestine,31.538943,35.10079,True,Hebron (147 events)
Al Falah,Palestine,31.533351,35.094405,True,Hebron (147 events)
Al Hanan Kindergarten,Palestine,31.513324,35.095766,True,Hebron (147 events)
روضة مدرسة تراسنطا,Palestine,31.705503,35.206774,True,Bethlehem (68 events)
Al-Ansar,Palestine,31.453067,35.109337,True,Hebron (147 events)
المدرسة الكوريا,Palestine,31.509149,35.074012,True,Hebron (147 events)
"בי""ס השלום",Palestine,31.753187,35.187492,True,Bethlehem (68 events)
جعفر بن ابي طالب وابن خلدون,Palestine,31.401772,35.061769,False,
مدرسة ذكور ابن خلدون الأساسية,Palestine,31.40175,35.061219,False,
جامعة القدس دورا,Palestine,31.495606,35.035307,True,Hebron (147 events)
መሠረተ ዕድገት ት/ቤት,Ethiopia,9.024568,38.71453,False,
Mekanisa Deaf School,Ethiopia,8.982252,38.729518,False,
IRC Center,Ethiopia,9.095177,43.175853,False,
Jawad Hashlamun boys 1ry,Palestine,31.549096,35.105564,True,Hebron (147 events)
MOJO WALDAYA SCHOOL MAYYU,Ethiopia,8.385245,41.878635,False,
Boreda HSS (Menschen fuer Menschen),Ethiopia,9.474444,41.501389,False,
Kezira primary school,Ethiopia,9.589578,41.859957,False,
Woyyo Derera primary School,Ethiopia,7.364348,38.677997,False,
Dibi Chire HPS (Menschen fuer Menschen),Ethiopia,10.971944,38.929167,False,
ጎንደር ፖሊ-ቴክኒክ ኮሌጅ,Ethiopia,12.596502,37.449697,False,
Dibat HPS (Menschen fuer Menschen),Ethiopia,10.806667,38.745833,False,
ጎንደር ዩኒቨሲቲ ቴዎድሮስ ግቢ ኮምፒውተር ላብራቶሪ,Ethiopia,12.588313,37.441595,False,
Dodola Middle School,Ethiopia,6.976155,39.189121,False,
Shashamane High School,Ethiopia,7.201605,38.600587,False,
Ardayita Agricultural Training College,Ethiopia,7.085138,39.064709,False,
Primary School,Ethiopia,7.221491,38.62582,False,
King's,Ethiopia,12.590336,37.441372,False,
Zuma School,Ethiopia,6.014584,37.54352,False,
Multi-Purpose Center,Ethiopia,9.095594,43.180586,False,
Ewket Fana,Ethiopia,9.003273,38.676252,False,
አብዲ ኖኖ የመጀመሪያ ደረጃ ት/ቤት,Ethiopia,9.02936,38.662272,False,
إبراهيم خزاعة,Palestine,31.302922,34.356347,True,Khan Yunis (9 events)
Al-Fares Kindergarten,Palestine,32.451127,35.262781,True,Jenin (43 events)
روضة شموع المستقبل,Palestine,31.51616,34.463316,True,Deir El Balah (3 events)
روضة الجنان الحديثة,Palestine,31.511591,34.451784,True,Deir El Balah (3 events)
روضة الياسمين,Palestine,31.523427,34.458167,True,Deir El Balah (3 events)
"בי""ס ע""ש אבן ח'לדון",Palestine,31.820979,35.231272,True,Al Quds (93 events)
גן אלמוסתקבל,Palestine,31.749338,35.243429,True,Bethlehem (68 events)
Al Quds Open University,Palestine,31.913366,35.199767,True,Al Quds (93 events)
הבניין הבינלאומי,Palestine,31.763455,35.150023,True,Bethlehem (68 events)
בניין בוטנר - מדעים ביו-רפואיים,Palestine,31.763435,35.148683,True,Bethlehem (68 events)
كلية فولكان,Palestine,31.771146,35.250364,True,Bethlehem (68 events)
الكلية الابراهيمية,Palestine,31.786303,35.241277,True,Bethlehem (68 events)
Mekane-Yesus Seminary,Ethiopia,8.970066,38.732362,False,
Mana Barumsa Naafyaad,Ethiopia,8.538524,39.26419,False,
Guarure Bora school,Ethiopia,8.497565,38.019484,False,
Hidase primary school,Ethiopia,8.93642,38.724232,False,
Aygoda Nursery School,Ethiopia,8.953955,38.765865,False,
American College of Technology,Ethiopia,9.031181,38.761769,False,
AAU CBE,Ethiopia,9.046755,38.7632,False,
ሲልከን ቫሊ ኮሌጅ,Ethiopia,9.021503,38.802431,False,
ሉናር ኮሌጅ,Ethiopia,9.005939,38.768074,False,
"Ethio telecom training ,",Ethiopia,8.987604,38.770209,False,
Hope University College,Ethiopia,8.95196,38.712244,False,
ደራርቱ ቱሉ ት/ቤት,Ethiopia,8.888254,38.78194,False,
ኢትዮ ብሔራዊ ትምህርት ቤት,Ethiopia,8.893785,38.773309,False,
Betseb Acadamy,Ethiopia,8.922636,38.651705,False,
Intellectual Schools,Ethiopia,8.928921,38.662727,False,
המכללה לטכנולוגית אולייסקי,Palestine,31.784812,35.222778,True,Bethlehem (68 events)
New Era Public Shool,Ethiopia,9.038755,38.75142,False,
Gibson kolfe branch,Ethiopia,9.047938,38.711313,False,
EiABC (Ethiopian Institute of Architecture Building Construction & City Devlopment),Ethiopia,9.013045,38.730387,False,
Yuniversiitii Rifti Vaalii,Ethiopia,8.539218,39.264421,False,
ናፍያድ ትምህርት ቤት,Ethiopia,8.53773,39.263735,False,
ቤተልሄም ትምህርት ቤት,Ethiopia,8.748122,38.959328,False,
Falcon Academy,Ethiopia,8.957116,38.770519,False,
Lidet Health College,Ethiopia,9.010861,38.737437,False,
ሪፍት ቫሊ ዮኒቨርሲቲ,Ethiopia,8.53944,39.264384,False,
Bethel Medical College,Ethiopia,9.014392,38.73073,False,
Principles health and business college,Ethiopia,8.953033,38.695582,False,
Kotebe University College,Ethiopia,9.037378,38.837936,False,
ኮተብል የትምህርት ዩኒቨርሲቲ,Ethiopia,9.037725,38.83768,False,
"كلية تدريب غزة, الأونروا",Palestine,31.512116,34.442971,True,Deir El Balah (3 events)
አልፋ ትምህርት ቤት,Ethiopia,9.005262,38.673208,False,
"בי""ס דאר אלטפל",Palestine,31.78991,35.230246,True,Bethlehem (68 events)
School of redemption,Ethiopia,8.94989,38.718838,False,
ንዋይ ቻሌንጅ አካዳሚ,Ethiopia,8.949908,38.73174,False,
ገሊላ የመጀመሪያ ደረጃ ትምህርት ቤት,Ethiopia,9.023755,38.728339,False,
Geja Kale Hiwot Elementary School,Ethiopia,9.021987,38.737987,False,
መተባበር የመጀመሪያ ደረጃ ትምህርት ቤት,Ethiopia,9.023386,38.729482,False,
New Bright Academy,Ethiopia,9.020004,38.729942,False,
ደጃ.ባልቻ አባነፍሶ አጠቃላይ ሁለተኛ እና መሰናዶ ትምህርት ቤት,Ethiopia,9.013627,38.73252,False,
Stairway school,Ethiopia,8.958386,38.689678,False,
Cordova Academy,Ethiopia,8.955406,38.691786,False,
Guarure Bora school,Ethiopia,8.498594,38.019058,False,
ኪቲ,Ethiopia,9.021728,38.729667,False,
ሪል ቪዥን አካዳሚ,Ethiopia,8.87306,38.768215,False,
ሂልቶፕስ የእውቀት መንደር Hiltops Knowledge Village,Ethiopia,9.036751,38.672765,False,
الكلية العربية للعلوم التطبيقية,Palestine,31.512395,34.436627,True,Deir El Balah (3 events)
Bulbula Secondary School,Ethiopia,8.953033,38.767195,False,
Abader,Ethiopia,9.028214,38.748367,False,
ደጃዝማች ፍቅረ ማርያም አንደንያ ደረጃ ቲምሂርት ቤተ,Ethiopia,8.8,38.9,False,
አቡነ ጎርጎርዮስ ት/ቤት Abune Gorgorios School,Ethiopia,9.028859,38.778849,False,
አል አፍያ ትምሕርት ቤት,Ethiopia,9.032816,38.694916,False,
مدرسة المخفية,Palestine,32.219334,35.235824,True,Nablus (156 events)
مدرسة رافات الثانوية,Palestine,31.869107,35.191735,True,Al Quds (93 events)
مدرسه الفرندز العليا,Palestine,31.905847,35.208315,True,Al Quds (93 events)
Qatannah Secondary School For Boys,Palestine,31.834624,35.12411,True,Al Quds (93 events)
Dair Dibwan Technical School,Palestine,31.909413,35.25758,True,Al Quds (93 events)
سنابل الإيمان الخاصة,Palestine,31.399973,35.063807,False,
روضة سنابل الايمان النموذجية,Palestine,31.400323,35.063831,False,
الجنة الخضراء,Palestine,31.504995,35.089708,True,Hebron (147 events)
روضة الفريا,Palestine,31.786817,35.23393,True,Bethlehem (68 events)
ስኩል ኦፍ ኢንዲያና,Ethiopia,8.868535,38.804733,False,
جامعة الأزهر نتساريم غزة,Palestine,31.476256,34.425027,True,Deir El Balah (3 events)
كلية الدعوة,Palestine,31.417528,34.362875,True,Deir El Balah (3 events)
תיכון גבעת גונן,Palestine,31.754985,35.194094,True,Bethlehem (68 events)
مدرسة بنات مخيم شعفاط,Palestine,31.810861,35.245214,True,Al Quds (93 events)
Lideta Catholic Cathedral School,Ethiopia,9.030918,38.749302,False,
German embassy school,Ethiopia,9.027273,38.779342,False,
Evo Fashion Design Academy,Ethiopia,9.021334,38.786513,False,
አ አ veternery campus,Ethiopia,8.760506,38.999623,False,
መቱ ዩኒቨርሲቲው,Ethiopia,8.309206,35.568259,False,
Itang High School,Ethiopia,8.19461,34.265089,False,
ጊብሰን ዩዝ አካዳሚ,Ethiopia,8.943757,38.749427,False,
Gibson lafto branch,Ethiopia,8.943283,38.749356,False,
ሳውዝ ዌስት አካዳሚ,Ethiopia,8.951126,38.740458,False,
ኩዊንስ ኮሌጅ,Ethiopia,8.946126,38.734625,False,
