Country,Admin1,Admin2,Year,Events,Fatalities
Niger,Agadez,Ingall,1998,0,0
Niger,Agadez,Ingall,1999,0,0
Niger,Agadez,Ingall,2000,0,0
Niger,Agadez,Ingall,2001,0,0
Niger,Agadez,Ingall,2002,0,0
Niger,Agadez,Ingall,2003,0,0
Niger,Agadez,Ingall,2004,0,0
Niger,Agadez,Ingall,2005,0,0
Niger,Agadez,Ingall,2006,0,0
Niger,Agadez,Ingall,2007,0,0
Niger,Agadez,Ingall,2008,0,0
Niger,Agadez,Ingall,2009,0,0
Niger,Agadez,Ingall,2010,1,0
Niger,Agadez,Ingall,2011,0,0
Niger,Agadez,Ingall,2012,0,0
Niger,Agadez,Ingall,2013,0,0
Niger,Agadez,Ingall,2014,0,0
Niger,Agadez,Ingall,2015,0,0
Niger,Agadez,Ingall,2016,0,0
Niger,Agadez,Ingall,2017,0,0
Niger,Agadez,Ingall,2018,0,0
Niger,Agadez,Ingall,2019,0,0
Niger,Agadez,Ingall,2020,0,0
Niger,Agadez,Ingall,2021,1,0
Niger,Agadez,Ingall,2022,7,2
Niger,Agadez,Ingall,2023,3,1
Niger,Agadez,Ingall,2024,0,0
Niger,Agadez,Ingall,2025,0,0
Niger,Agadez,Ingall,2026,0,0
Niger,Agadez,Tchirozerine,1997,1,0
Niger,Agadez,Tchirozerine,1998,2,1
Niger,Agadez,Tchirozerine,1999,0,0
Niger,Agadez,Tchirozerine,2000,0,0
Niger,Agadez,Tchirozerine,2001,1,0
Niger,Agadez,Tchirozerine,2002,0,0
Niger,Agadez,Tchirozerine,2003,0,0
Niger,Agadez,Tchirozerine,2004,3,0
Niger,Agadez,Tchirozerine,2005,2,1
Niger,Agadez,Tchirozerine,2006,1,0
Niger,Agadez,Tchirozerine,2007,7,2
Niger,Agadez,Tchirozerine,2008,3,0
Niger,Agadez,Tchirozerine,2009,2,0
Niger,Agadez,Tchirozerine,2010,0,0
Niger,Agadez,Tchirozerine,2011,0,0
Niger,Agadez,Tchirozerine,2012,0,0
Niger,Agadez,Tchirozerine,2013,0,0
Niger,Agadez,Tchirozerine,2014,0,0
Niger,Agadez,Tchirozerine,2015,0,0
Niger,Agadez,Tchirozerine,2016,0,0
Niger,Agadez,Tchirozerine,2017,0,0
Niger,Agadez,Tchirozerine,2018,2,3
Niger,Agadez,Tchirozerine,2019,0,0
Niger,Agadez,Tchirozerine,2020,2,1
Niger,Agadez,Tchirozerine,2021,2,2
Niger,Agadez,Tchirozerine,2022,12,9
Niger,Agadez,Tchirozerine,2023,7,6
Niger,Agadez,Tchirozerine,2024,2,2
Niger,Agadez,Tchirozerine,2025,4,1
Niger,Agadez,Tchirozerine,2026,0,0
Niger,Diffa,Bosso,1997,0,0
Niger,Diffa,Bosso,1998,0,0
Niger,Diffa,Bosso,1999,0,0
Niger,Diffa,Bosso,2000,0,0
Niger,Diffa,Bosso,2001,0,0
Niger,Diffa,Bosso,2002,0,0
Niger,Diffa,Bosso,2003,0,0
Niger,Diffa,Bosso,2004,0,0
Niger,Diffa,Bosso,2005,0,0
Niger,Diffa,Bosso,2006,0,0
Niger,Diffa,Bosso,2007,0,0
Niger,Diffa,Bosso,2008,0,0
Niger,Diffa,Bosso,2009,0,0
Niger,Diffa,Bosso,2010,0,0
Niger,Diffa,Bosso,2011,0,0
Niger,Diffa,Bosso,2012,0,0
Niger,Diffa,Bosso,2013,0,0
Niger,Diffa,Bosso,2014,0,0
Niger,Diffa,Bosso,2015,9,46
Niger,Diffa,Bosso,2016,3,18
Niger,Diffa,Bosso,2017,1,5
Niger,Diffa,Bosso,2018,7,15
Niger,Diffa,Bosso,2019,36,44
Niger,Diffa,Bosso,2020,30,89
Niger,Diffa,Bosso,2021,3,6
Niger,Diffa,Bosso,2022,22,26
Niger,Diffa,Bosso,2023,18,26
Niger,Diffa,Bosso,2024,9,11
Niger,Diffa,Bosso,2025,9,11
Niger,Diffa,Bosso,2026,1,0
Niger,Diffa,Diffa,1997,0,0
Niger,Diffa,Diffa,1998,0,0
Niger,Diffa,Diffa,1999,0,0
Niger,Diffa,Diffa,2000,0,0
Niger,Diffa,Diffa,2001,0,0
Niger,Diffa,Diffa,2002,2,72
Niger,Diffa,Diffa,2003,0,0
Niger,Diffa,Diffa,2004,0,0
Niger,Diffa,Diffa,2005,0,0
Niger,Diffa,Diffa,2006,1,0
Niger,Diffa,Diffa,2007,0,0
Niger,Diffa,Diffa,2008,0,0
Niger,Diffa,Diffa,2009,0,0
Niger,Diffa,Diffa,2010,0,0
Niger,Diffa,Diffa,2011,0,0
Niger,Diffa,Diffa,2012,0,0
Niger,Diffa,Diffa,2013,0,0
Niger,Diffa,Diffa,2014,0,0
Niger,Diffa,Diffa,2015,6,99
Niger,Diffa,Diffa,2016,1,3
Niger,Diffa,Diffa,2017,5,17
Niger,Diffa,Diffa,2018,13,21
Niger,Diffa,Diffa,2019,53,66
Niger,Diffa,Diffa,2020,82,58
Niger,Diffa,Diffa,2021,37,26
Niger,Diffa,Diffa,2022,33,37
Niger,Diffa,Diffa,2023,23,21
Niger,Diffa,Diffa,2024,12,14
Niger,Diffa,Diffa,2025,7,10
Niger,Diffa,Diffa,2026,7,2
Niger,Diffa,Goudoumaria,1997,0,0
Niger,Diffa,Goudoumaria,1998,1,150
Niger,Diffa,Goudoumaria,1999,0,0
Niger,Diffa,Goudoumaria,2000,0,0
Niger,Diffa,Goudoumaria,2001,0,0
Niger,Diffa,Goudoumaria,2002,0,0
Niger,Diffa,Goudoumaria,2003,0,0
Niger,Diffa,Goudoumaria,2004,0,0
Niger,Diffa,Goudoumaria,2005,0,0
Niger,Diffa,Goudoumaria,2006,0,0
Niger,Diffa,Goudoumaria,2007,0,0
Niger,Diffa,Goudoumaria,2008,0,0
Niger,Diffa,Goudoumaria,2009,0,0
Niger,Diffa,Goudoumaria,2010,0,0
Niger,Diffa,Goudoumaria,2011,0,0
Niger,Diffa,Goudoumaria,2012,0,0
Niger,Diffa,Goudoumaria,2013,0,0
Niger,Diffa,Goudoumaria,2014,0,0
Niger,Diffa,Goudoumaria,2015,0,0
Niger,Diffa,Goudoumaria,2016,0,0
Niger,Diffa,Goudoumaria,2017,0,0
Niger,Diffa,Goudoumaria,2018,1,0
Niger,Diffa,Goudoumaria,2019,0,0
Niger,Diffa,Goudoumaria,2020,0,0
Niger,Diffa,Goudoumaria,2021,0,0
Niger,Diffa,Goudoumaria,2022,0,0
Niger,Diffa,Goudoumaria,2023,0,0
Niger,Diffa,Goudoumaria,2024,0,0
Niger,Diffa,Goudoumaria,2025,0,0
Niger,Diffa,Goudoumaria,2026,0,0
Niger,Diffa,Maine Soroa,1997,0,0
Niger,Diffa,Maine Soroa,1998,0,0
Niger,Diffa,Maine Soroa,1999,0,0
Niger,Diffa,Maine Soroa,2000,0,0
Niger,Diffa,Maine Soroa,2001,0,0
Niger,Diffa,Maine Soroa,2002,0,0
Niger,Diffa,Maine Soroa,2003,0,0
Niger,Diffa,Maine Soroa,2004,0,0
Niger,Diffa,Maine Soroa,2005,0,0
Niger,Diffa,Maine Soroa,2006,0,0
Niger,Diffa,Maine Soroa,2007,0,0
Niger,Diffa,Maine Soroa,2008,0,0
Niger,Diffa,Maine Soroa,2009,0,0
Niger,Diffa,Maine Soroa,2010,0,0
Niger,Diffa,Maine Soroa,2011,0,0
Niger,Diffa,Maine Soroa,2012,0,0
Niger,Diffa,Maine Soroa,2013,0,0
Niger,Diffa,Maine Soroa,2014,0,0
Niger,Diffa,Maine Soroa,2015,0,0
Niger,Diffa,Maine Soroa,2016,0,0
Niger,Diffa,Maine Soroa,2017,0,0
Niger,Diffa,Maine Soroa,2018,2,0
Niger,Diffa,Maine Soroa,2019,4,1
Niger,Diffa,Maine Soroa,2020,2,0
Niger,Diffa,Maine Soroa,2021,1,1
Niger,Diffa,Maine Soroa,2022,1,1
Niger,Diffa,Maine Soroa,2023,4,3
Niger,Diffa,Maine Soroa,2024,1,1
Niger,Diffa,Maine Soroa,2025,7,5
Niger,Diffa,Maine Soroa,2026,0,0
Niger,Diffa,N'Gourti,1997,0,0
Niger,Diffa,N'Gourti,1998,0,0
Niger,Diffa,N'Gourti,1999,0,0
Niger,Diffa,N'Gourti,2000,0,0
Niger,Diffa,N'Gourti,2001,0,0
Niger,Diffa,N'Gourti,2002,0,0
Niger,Diffa,N'Gourti,2003,0,0
Niger,Diffa,N'Gourti,2004,0,0
Niger,Diffa,N'Gourti,2005,0,0
Niger,Diffa,N'Gourti,2006,0,0
Niger,Diffa,N'Gourti,2007,0,0
Niger,Diffa,N'Gourti,2008,0,0
Niger,Diffa,N'Gourti,2009,0,0
Niger,Diffa,N'Gourti,2010,0,0
Niger,Diffa,N'Gourti,2011,0,0
Niger,Diffa,N'Gourti,2012,0,0
Niger,Diffa,N'Gourti,2013,0,0
Niger,Diffa,N'Gourti,2014,0,0
Niger,Diffa,N'Gourti,2015,0,0
Niger,Diffa,N'Gourti,2016,0,0
Niger,Diffa,N'Gourti,2017,0,0
Niger,Diffa,N'Gourti,2018,0,0
Niger,Diffa,N'Gourti,2019,1,1
Niger,Diffa,N'Gourti,2020,0,0
Niger,Diffa,N'Gourti,2021,1,0
Niger,Diffa,N'Gourti,2022,0,0
Niger,Diffa,N'Gourti,2023,0,0
Niger,Diffa,N'Gourti,2024,0,0
Niger,Diffa,N'Gourti,2025,4,4
Niger,Diffa,N'Gourti,2026,0,0
Niger,Diffa,N'Guigmi,1997,0,0
Niger,Diffa,N'Guigmi,1998,0,0
Niger,Diffa,N'Guigmi,1999,0,0
Niger,Diffa,N'Guigmi,2000,0,0
Niger,Diffa,N'Guigmi,2001,0,0
Niger,Diffa,N'Guigmi,2002,1,1
Niger,Diffa,N'Guigmi,2003,0,0
Niger,Diffa,N'Guigmi,2004,0,0
Niger,Diffa,N'Guigmi,2005,0,0
Niger,Diffa,N'Guigmi,2006,0,0
Niger,Diffa,N'Guigmi,2007,0,0
Niger,Diffa,N'Guigmi,2008,0,0
Niger,Diffa,N'Guigmi,2009,0,0
Niger,Diffa,N'Guigmi,2010,0,0
Niger,Diffa,N'Guigmi,2011,0,0
Niger,Diffa,N'Guigmi,2012,0,0
Niger,Diffa,N'Guigmi,2013,0,0
Niger,Diffa,N'Guigmi,2014,0,0
Niger,Diffa,N'Guigmi,2015,3,19
Niger,Diffa,N'Guigmi,2016,2,6
Niger,Diffa,N'Guigmi,2017,5,16
Niger,Diffa,N'Guigmi,2018,5,7
Niger,Diffa,N'Guigmi,2019,23,30
Niger,Diffa,N'Guigmi,2020,25,10
Niger,Diffa,N'Guigmi,2021,24,22
Niger,Diffa,N'Guigmi,2022,35,34
Niger,Diffa,N'Guigmi,2023,20,2
Niger,Diffa,N'Guigmi,2024,13,11
Niger,Diffa,N'Guigmi,2025,15,10
Niger,Diffa,N'Guigmi,2026,5,16
Niger,Dosso,Boboye,1997,0,0
Niger,Dosso,Boboye,1998,0,0
Niger,Dosso,Boboye,1999,0,0
Niger,Dosso,Boboye,2000,0,0
Niger,Dosso,Boboye,2001,0,0
Niger,Dosso,Boboye,2002,0,0
Niger,Dosso,Boboye,2003,0,0
Niger,Dosso,Boboye,2004,0,0
Niger,Dosso,Boboye,2005,0,0
Niger,Dosso,Boboye,2006,0,0
Niger,Dosso,Boboye,2007,0,0
Niger,Dosso,Boboye,2008,0,0
Niger,Dosso,Boboye,2009,0,0
Niger,Dosso,Boboye,2010,0,0
Niger,Dosso,Boboye,2011,0,0
Niger,Dosso,Boboye,2012,0,0
Niger,Dosso,Boboye,2013,0,0
Niger,Dosso,Boboye,2014,0,0
Niger,Dosso,Boboye,2015,0,0
Niger,Dosso,Boboye,2016,0,0
Niger,Dosso,Boboye,2017,0,0
Niger,Dosso,Boboye,2018,0,0
Niger,Dosso,Boboye,2019,0,0
Niger,Dosso,Boboye,2020,0,0
Niger,Dosso,Boboye,2021,1,0
Niger,Dosso,Boboye,2022,0,0
Niger,Dosso,Boboye,2023,0,0
Niger,Dosso,Boboye,2024,0,0
Niger,Dosso,Boboye,2025,1,0
Niger,Dosso,Boboye,2026,0,0
Niger,Dosso,Dioundiou,1997,0,0
Niger,Dosso,Dioundiou,1998,0,0
Niger,Dosso,Dioundiou,1999,0,0
Niger,Dosso,Dioundiou,2000,0,0
Niger,Dosso,Dioundiou,2001,0,0
Niger,Dosso,Dioundiou,2002,0,0
Niger,Dosso,Dioundiou,2003,0,0
Niger,Dosso,Dioundiou,2004,0,0
Niger,Dosso,Dioundiou,2005,0,0
Niger,Dosso,Dioundiou,2006,0,0
Niger,Dosso,Dioundiou,2007,0,0
Niger,Dosso,Dioundiou,2008,0,0
Niger,Dosso,Dioundiou,2009,0,0
Niger,Dosso,Dioundiou,2010,0,0
Niger,Dosso,Dioundiou,2011,0,0
Niger,Dosso,Dioundiou,2012,0,0
Niger,Dosso,Dioundiou,2013,0,0
Niger,Dosso,Dioundiou,2014,0,0
Niger,Dosso,Dioundiou,2015,0,0
Niger,Dosso,Dioundiou,2016,0,0
Niger,Dosso,Dioundiou,2017,0,0
Niger,Dosso,Dioundiou,2018,0,0
Niger,Dosso,Dioundiou,2019,0,0
Niger,Dosso,Dioundiou,2020,0,0
Niger,Dosso,Dioundiou,2021,0,0
Niger,Dosso,Dioundiou,2022,0,0
Niger,Dosso,Dioundiou,2023,0,0
Niger,Dosso,Dioundiou,2024,3,8
Niger,Dosso,Dioundiou,2025,9,52
Niger,Dosso,Dioundiou,2026,6,18
Niger,Dosso,Dogondoutchi,1997,0,0
Niger,Dosso,Dogondoutchi,1998,0,0
Niger,Dosso,Dogondoutchi,1999,0,0
Niger,Dosso,Dogondoutchi,2000,0,0
Niger,Dosso,Dogondoutchi,2001,0,0
Niger,Dosso,Dogondoutchi,2002,0,0
Niger,Dosso,Dogondoutchi,2003,0,0
Niger,Dosso,Dogondoutchi,2004,0,0
Niger,Dosso,Dogondoutchi,2005,0,0
Niger,Dosso,Dogondoutchi,2006,0,0
Niger,Dosso,Dogondoutchi,2007,0,0
Niger,Dosso,Dogondoutchi,2008,0,0
Niger,Dosso,Dogondoutchi,2009,0,0
Niger,Dosso,Dogondoutchi,2010,0,0
Niger,Dosso,Dogondoutchi,2011,0,0
Niger,Dosso,Dogondoutchi,2012,0,0
Niger,Dosso,Dogondoutchi,2013,0,0
Niger,Dosso,Dogondoutchi,2014,0,0
Niger,Dosso,Dogondoutchi,2015,0,0
Niger,Dosso,Dogondoutchi,2016,0,0
Niger,Dosso,Dogondoutchi,2017,0,0
Niger,Dosso,Dogondoutchi,2018,0,0
Niger,Dosso,Dogondoutchi,2019,0,0
Niger,Dosso,Dogondoutchi,2020,1,1
Niger,Dosso,Dogondoutchi,2021,1,0
Niger,Dosso,Dogondoutchi,2022,4,0
Niger,Dosso,Dogondoutchi,2023,1,0
Niger,Dosso,Dogondoutchi,2024,2,0
Niger,Dosso,Dogondoutchi,2025,3,7
Niger,Dosso,Dogondoutchi,2026,3,0
Niger,Dosso,Dosso,1997,0,0
Niger,Dosso,Dosso,1998,0,0
Niger,Dosso,Dosso,1999,0,0
Niger,Dosso,Dosso,2000,0,0
Niger,Dosso,Dosso,2001,0,0
Niger,Dosso,Dosso,2002,0,0
Niger,Dosso,Dosso,2003,0,0
Niger,Dosso,Dosso,2004,0,0
Niger,Dosso,Dosso,2005,0,0
Niger,Dosso,Dosso,2006,0,0
Niger,Dosso,Dosso,2007,0,0
Niger,Dosso,Dosso,2008,0,0
Niger,Dosso,Dosso,2009,0,0
Niger,Dosso,Dosso,2010,0,0
Niger,Dosso,Dosso,2011,0,0
Niger,Dosso,Dosso,2012,0,0
Niger,Dosso,Dosso,2013,0,0
Niger,Dosso,Dosso,2014,0,0
Niger,Dosso,Dosso,2015,0,0
Niger,Dosso,Dosso,2016,0,0
Niger,Dosso,Dosso,2017,0,0
Niger,Dosso,Dosso,2018,0,0
Niger,Dosso,Dosso,2019,0,0
Niger,Dosso,Dosso,2020,2,3
Niger,Dosso,Dosso,2021,0,0
Niger,Dosso,Dosso,2022,1,1
Niger,Dosso,Dosso,2023,1,1
Niger,Dosso,Dosso,2024,0,0
Niger,Dosso,Dosso,2025,2,3
Niger,Dosso,Dosso,2026,1,7
Niger,Dosso,Falmey,1997,0,0
Niger,Dosso,Falmey,1998,0,0
Niger,Dosso,Falmey,1999,0,0
Niger,Dosso,Falmey,2000,0,0
Niger,Dosso,Falmey,2001,0,0
Niger,Dosso,Falmey,2002,0,0
Niger,Dosso,Falmey,2003,0,0
Niger,Dosso,Falmey,2004,0,0
Niger,Dosso,Falmey,2005,0,0
Niger,Dosso,Falmey,2006,0,0
Niger,Dosso,Falmey,2007,0,0
Niger,Dosso,Falmey,2008,0,0
Niger,Dosso,Falmey,2009,0,0
Niger,Dosso,Falmey,2010,0,0
Niger,Dosso,Falmey,2011,0,0
Niger,Dosso,Falmey,2012,0,0
Niger,Dosso,Falmey,2013,0,0
Niger,Dosso,Falmey,2014,0,0
Niger,Dosso,Falmey,2015,0,0
Niger,Dosso,Falmey,2016,0,0
Niger,Dosso,Falmey,2017,0,0
Niger,Dosso,Falmey,2018,0,0
Niger,Dosso,Falmey,2019,0,0
Niger,Dosso,Falmey,2020,0,0
Niger,Dosso,Falmey,2021,0,0
Niger,Dosso,Falmey,2022,0,0
Niger,Dosso,Falmey,2023,1,0
Niger,Dosso,Falmey,2024,0,0
Niger,Dosso,Falmey,2025,0,0
Niger,Dosso,Falmey,2026,3,2
Niger,Dosso,Gaya,1997,0,0
Niger,Dosso,Gaya,1998,0,0
Niger,Dosso,Gaya,1999,0,0
Niger,Dosso,Gaya,2000,0,0
Niger,Dosso,Gaya,2001,0,0
Niger,Dosso,Gaya,2002,0,0
Niger,Dosso,Gaya,2003,0,0
Niger,Dosso,Gaya,2004,0,0
Niger,Dosso,Gaya,2005,0,0
Niger,Dosso,Gaya,2006,0,0
Niger,Dosso,Gaya,2007,0,0
Niger,Dosso,Gaya,2008,0,0
Niger,Dosso,Gaya,2009,0,0
Niger,Dosso,Gaya,2010,0,0
Niger,Dosso,Gaya,2011,0,0
Niger,Dosso,Gaya,2012,0,0
Niger,Dosso,Gaya,2013,0,0
Niger,Dosso,Gaya,2014,0,0
Niger,Dosso,Gaya,2015,0,0
Niger,Dosso,Gaya,2016,0,0
Niger,Dosso,Gaya,2017,0,0
Niger,Dosso,Gaya,2018,0,0
Niger,Dosso,Gaya,2019,0,0
Niger,Dosso,Gaya,2020,0,0
Niger,Dosso,Gaya,2021,0,0
Niger,Dosso,Gaya,2022,4,1
Niger,Dosso,Gaya,2023,1,1
Niger,Dosso,Gaya,2024,3,3
Niger,Dosso,Gaya,2025,15,23
Niger,Dosso,Gaya,2026,5,17
Niger,Dosso,Loga,1997,0,0
Niger,Dosso,Loga,1998,0,0
Niger,Dosso,Loga,1999,0,0
Niger,Dosso,Loga,2000,0,0
Niger,Dosso,Loga,2001,0,0
Niger,Dosso,Loga,2002,0,0
Niger,Dosso,Loga,2003,0,0
Niger,Dosso,Loga,2004,0,0
Niger,Dosso,Loga,2005,0,0
Niger,Dosso,Loga,2006,0,0
Niger,Dosso,Loga,2007,0,0
Niger,Dosso,Loga,2008,0,0
Niger,Dosso,Loga,2009,0,0
Niger,Dosso,Loga,2010,0,0
Niger,Dosso,Loga,2011,0,0
Niger,Dosso,Loga,2012,0,0
Niger,Dosso,Loga,2013,0,0
Niger,Dosso,Loga,2014,0,0
Niger,Dosso,Loga,2015,0,0
Niger,Dosso,Loga,2016,0,0
Niger,Dosso,Loga,2017,0,0
Niger,Dosso,Loga,2018,0,0
Niger,Dosso,Loga,2019,0,0
Niger,Dosso,Loga,2020,0,0
Niger,Dosso,Loga,2021,0,0
Niger,Dosso,Loga,2022,0,0
Niger,Dosso,Loga,2023,0,0
Niger,Dosso,Loga,2024,0,0
Niger,Dosso,Loga,2025,2,3
Niger,Dosso,Loga,2026,0,0
Niger,Dosso,Tibiri,1997,0,0
Niger,Dosso,Tibiri,1998,0,0
Niger,Dosso,Tibiri,1999,0,0
Niger,Dosso,Tibiri,2000,0,0
Niger,Dosso,Tibiri,2001,0,0
Niger,Dosso,Tibiri,2002,0,0
Niger,Dosso,Tibiri,2003,0,0
Niger,Dosso,Tibiri,2004,0,0
Niger,Dosso,Tibiri,2005,0,0
Niger,Dosso,Tibiri,2006,0,0
Niger,Dosso,Tibiri,2007,0,0
Niger,Dosso,Tibiri,2008,0,0
Niger,Dosso,Tibiri,2009,0,0
Niger,Dosso,Tibiri,2010,0,0
Niger,Dosso,Tibiri,2011,0,0
Niger,Dosso,Tibiri,2012,0,0
Niger,Dosso,Tibiri,2013,0,0
Niger,Dosso,Tibiri,2014,0,0
Niger,Dosso,Tibiri,2015,0,0
Niger,Dosso,Tibiri,2016,0,0
Niger,Dosso,Tibiri,2017,0,0
Niger,Dosso,Tibiri,2018,0,0
Niger,Dosso,Tibiri,2019,0,0
Niger,Dosso,Tibiri,2020,0,0
Niger,Dosso,Tibiri,2021,0,0
Niger,Dosso,Tibiri,2022,0,0
Niger,Dosso,Tibiri,2023,0,0
Niger,Dosso,Tibiri,2024,0,0
Niger,Dosso,Tibiri,2025,5,8
Niger,Dosso,Tibiri,2026,1,9
Niger,Maradi,Aguie,1997,2,0
Niger,Maradi,Aguie,1998,0,0
Niger,Maradi,Aguie,1999,0,0
Niger,Maradi,Aguie,2000,0,0
Niger,Maradi,Aguie,2001,0,0
Niger,Maradi,Aguie,2002,0,0
Niger,Maradi,Aguie,2003,0,0
Niger,Maradi,Aguie,2004,0,0
Niger,Maradi,Aguie,2005,0,0
Niger,Maradi,Aguie,2006,0,0
Niger,Maradi,Aguie,2007,0,0
Niger,Maradi,Aguie,2008,0,0
Niger,Maradi,Aguie,2009,0,0
Niger,Maradi,Aguie,2010,0,0
Niger,Maradi,Aguie,2011,0,0
Niger,Maradi,Aguie,2012,0,0
Niger,Maradi,Aguie,2013,0,0
Niger,Maradi,Aguie,2014,0,0
Niger,Maradi,Aguie,2015,0,0
Niger,Maradi,Aguie,2016,0,0
Niger,Maradi,Aguie,2017,0,0
Niger,Maradi,Aguie,2018,0,0
Niger,Maradi,Aguie,2019,0,0
Niger,Maradi,Aguie,2020,0,0
Niger,Maradi,Aguie,2021,0,0
Niger,Maradi,Aguie,2022,0,0
Niger,Maradi,Aguie,2023,0,0
Niger,Maradi,Aguie,2024,0,0
Niger,Maradi,Aguie,2025,0,0
Niger,Maradi,Aguie,2026,0,0
Niger,Maradi,Bermo,1997,0,0
Niger,Maradi,Bermo,1998,0,0
Niger,Maradi,Bermo,1999,0,0
Niger,Maradi,Bermo,2000,0,0
Niger,Maradi,Bermo,2001,0,0
Niger,Maradi,Bermo,2002,0,0
Niger,Maradi,Bermo,2003,0,0
Niger,Maradi,Bermo,2004,0,0
Niger,Maradi,Bermo,2005,0,0
Niger,Maradi,Bermo,2006,0,0
Niger,Maradi,Bermo,2007,0,0
Niger,Maradi,Bermo,2008,0,0
Niger,Maradi,Bermo,2009,0,0
Niger,Maradi,Bermo,2010,0,0
Niger,Maradi,Bermo,2011,0,0
Niger,Maradi,Bermo,2012,0,0
Niger,Maradi,Bermo,2013,0,0
Niger,Maradi,Bermo,2014,0,0
Niger,Maradi,Bermo,2015,0,0
Niger,Maradi,Bermo,2016,0,0
Niger,Maradi,Bermo,2017,0,0
Niger,Maradi,Bermo,2018,0,0
Niger,Maradi,Bermo,2019,0,0
Niger,Maradi,Bermo,2020,0,0
Niger,Maradi,Bermo,2021,0,0
Niger,Maradi,Bermo,2022,1,0
Niger,Maradi,Bermo,2023,0,0
Niger,Maradi,Bermo,2024,1,0
Niger,Maradi,Bermo,2025,0,0
Niger,Maradi,Bermo,2026,0,0
Niger,Maradi,Dakoro,1997,0,0
Niger,Maradi,Dakoro,1998,0,0
Niger,Maradi,Dakoro,1999,0,0
Niger,Maradi,Dakoro,2000,0,0
Niger,Maradi,Dakoro,2001,0,0
Niger,Maradi,Dakoro,2002,0,0
Niger,Maradi,Dakoro,2003,0,0
Niger,Maradi,Dakoro,2004,0,0
Niger,Maradi,Dakoro,2005,0,0
Niger,Maradi,Dakoro,2006,0,0
Niger,Maradi,Dakoro,2007,0,0
Niger,Maradi,Dakoro,2008,0,0
Niger,Maradi,Dakoro,2009,0,0
Niger,Maradi,Dakoro,2010,0,0
Niger,Maradi,Dakoro,2011,0,0
Niger,Maradi,Dakoro,2012,1,0
Niger,Maradi,Dakoro,2013,0,0
Niger,Maradi,Dakoro,2014,0,0
Niger,Maradi,Dakoro,2015,0,0
Niger,Maradi,Dakoro,2016,0,0
Niger,Maradi,Dakoro,2017,0,0
Niger,Maradi,Dakoro,2018,0,0
Niger,Maradi,Dakoro,2019,0,0
Niger,Maradi,Dakoro,2020,1,0
Niger,Maradi,Dakoro,2021,0,0
Niger,Maradi,Dakoro,2022,0,0
Niger,Maradi,Dakoro,2023,0,0
Niger,Maradi,Dakoro,2024,1,0
Niger,Maradi,Dakoro,2025,0,0
Niger,Maradi,Dakoro,2026,0,0
Niger,Maradi,Gazaoua,1997,0,0
Niger,Maradi,Gazaoua,1998,0,0
Niger,Maradi,Gazaoua,1999,0,0
Niger,Maradi,Gazaoua,2000,0,0
Niger,Maradi,Gazaoua,2001,0,0
Niger,Maradi,Gazaoua,2002,0,0
Niger,Maradi,Gazaoua,2003,0,0
Niger,Maradi,Gazaoua,2004,0,0
Niger,Maradi,Gazaoua,2005,0,0
Niger,Maradi,Gazaoua,2006,0,0
Niger,Maradi,Gazaoua,2007,0,0
Niger,Maradi,Gazaoua,2008,0,0
Niger,Maradi,Gazaoua,2009,0,0
Niger,Maradi,Gazaoua,2010,0,0
Niger,Maradi,Gazaoua,2011,0,0
Niger,Maradi,Gazaoua,2012,0,0
Niger,Maradi,Gazaoua,2013,0,0
Niger,Maradi,Gazaoua,2014,0,0
Niger,Maradi,Gazaoua,2015,0,0
Niger,Maradi,Gazaoua,2016,0,0
Niger,Maradi,Gazaoua,2017,0,0
Niger,Maradi,Gazaoua,2018,0,0
Niger,Maradi,Gazaoua,2019,0,0
Niger,Maradi,Gazaoua,2020,0,0
Niger,Maradi,Gazaoua,2021,0,0
Niger,Maradi,Gazaoua,2022,1,0
Niger,Maradi,Gazaoua,2023,1,0
Niger,Maradi,Gazaoua,2024,0,0
Niger,Maradi,Gazaoua,2025,0,0
Niger,Maradi,Gazaoua,2026,0,0
Niger,Maradi,Guidan Roumdji,1997,0,0
Niger,Maradi,Guidan Roumdji,1998,0,0
Niger,Maradi,Guidan Roumdji,1999,0,0
Niger,Maradi,Guidan Roumdji,2000,0,0
Niger,Maradi,Guidan Roumdji,2001,0,0
Niger,Maradi,Guidan Roumdji,2002,0,0
Niger,Maradi,Guidan Roumdji,2003,0,0
Niger,Maradi,Guidan Roumdji,2004,0,0
Niger,Maradi,Guidan Roumdji,2005,0,0
Niger,Maradi,Guidan Roumdji,2006,0,0
Niger,Maradi,Guidan Roumdji,2007,0,0
Niger,Maradi,Guidan Roumdji,2008,0,0
Niger,Maradi,Guidan Roumdji,2009,0,0
Niger,Maradi,Guidan Roumdji,2010,0,0
Niger,Maradi,Guidan Roumdji,2011,0,0
Niger,Maradi,Guidan Roumdji,2012,0,0
Niger,Maradi,Guidan Roumdji,2013,0,0
Niger,Maradi,Guidan Roumdji,2014,0,0
Niger,Maradi,Guidan Roumdji,2015,0,0
Niger,Maradi,Guidan Roumdji,2016,0,0
Niger,Maradi,Guidan Roumdji,2017,0,0
Niger,Maradi,Guidan Roumdji,2018,0,0
Niger,Maradi,Guidan Roumdji,2019,3,2
Niger,Maradi,Guidan Roumdji,2020,5,2
Niger,Maradi,Guidan Roumdji,2021,11,7
Niger,Maradi,Guidan Roumdji,2022,33,10
Niger,Maradi,Guidan Roumdji,2023,8,5
