"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2000","TTO","780","Trinidad and Tobago","Princes Town","TTO.9_1","TT.PT","10.2506122589111","-61.3555335998535","89101","144.1","618.4","433.3","284.2","354.5","63.3","128.6","191.2","263.6","354.5","437.6","514.3","619.3","982.8","1807.7"
"2000","TTO","780","Trinidad and Tobago","San Fernando","TTO.10_1","TT.SF","10.2816915512085","-61.4552192687988","58047","2720.1","21.3","2909.2","2833.4","3036.2","2203.5","2693.7","2859.8","2955.4","3036.2","3120.7","3211.0","3289.2","3381.1","4111.4"
"2000","TTO","780","Trinidad and Tobago","San Juan-Laventille","TTO.11_1","TT.SL","10.6670522689819","-61.4620170593262","153005","707.2","216.4","1534.1","1177.8","1622.6","314.2","586.8","896.6","1268.2","1622.6","1955.1","2195.3","2425.8","2588.4","3900.3"
"2000","TTO","780","Trinidad and Tobago","Sangre Grande","TTO.12_1","TT.SN","10.6100606918335","-61.1245460510254","65850","70.1","939.9","243.4","132.4","126.2","30.1","48.0","67.7","91.2","126.2","170.6","242.3","455.2","735.7","1046.9"
"2000","TTO","780","Trinidad and Tobago","Siparia","TTO.13_1","TT.SI","10.1601057052612","-61.5834503173828","83775","165.3","506.7","380.8","264.0","297.4","69.0","109.1","164.9","233.2","297.4","376.0","473.7","623.6","877.1","1323.6"
"2000","TTO","780","Trinidad and Tobago","Tobago","TTO.14_1","TT.TB","11.2054872512817","-60.7231101989746","54289","168.9","321.4","424.4","308.6","408.9","73.4","156.1","229.6","310.5","408.9","464.7","531.1","739.2","841.9","998.5"
"2000","TTO","780","Trinidad and Tobago","Tunapuna/Piarco","TTO.15_1","TT.TP","10.6353979110718","-61.3401069641113","200805","369.9","542.9","934.5","708.5","958.5","194.4","405.6","576.9","749.0","958.5","1167.1","1317.1","1445.8","1573.4","3055.7"
"2000","ARE","784","United Arab Emirates","Abu Dhabi","ARE.1_1","AE.AZ","24.327974319458","54.739917755127","1142844","16.8","67897.9","178.1","101.8","175.4","13.3","37.0","75.1","124.4","175.4","209.1","269.0","320.3","359.7","441.8"
"2000","ARE","784","United Arab Emirates","Ajman","ARE.2_1","AE.AJ","25.3249931335449","55.6198310852051","141959","572.9","247.8","819.1","729.9","846.1","391.5","476.6","642.7","788.0","846.1","902.1","1044.5","1181.3","1224.9","1325.7"
"2000","ARE","784","United Arab Emirates","Dubai","ARE.3_1","AE.DU","25.073694229126","55.3255195617676","986745","245.7","4015.6","599.5","480.9","707.7","157.1","300.2","439.2","588.9","707.7","790.1","817.8","844.8","872.1","1032.4"
"2000","ARE","784","United Arab Emirates","Fujairah","ARE.4_1","AE.FU","25.2989196777344","56.2490234375","98407","61.2","1607.2","195.3","116.9","149.4","24.9","50.1","81.9","113.7","149.4","177.5","196.1","210.8","314.2","1125.4"
"2000","ARE","784","United Arab Emirates","Ras Al-Khaimah","ARE.5_1","AE.RK","25.6343650817871","56.0055389404297","160842","65.5","2455.5","171.7","121.7","191.4","26.6","44.1","77.6","139.2","191.4","231.1","264.6","281.8","293.3","345.1"
"2000","ARE","784","United Arab Emirates","Sharjah","ARE.6_1","AE.SH","25.2565040588379","55.7686653137207","562414","215.7","2607.4","502.3","368.3","480.2","92.1","170.2","264.2","374.9","480.2","596.6","678.0","746.1","1033.1","1323.7"
"2000","ARE","784","United Arab Emirates","Umm al-Qaywayn","ARE.7_1","AE.UQ","25.5101909637451","55.6595420837402","40852","53.9","758.6","146.6","96.6","118.9","24.1","42.2","56.1","84.8","118.9","167.7","206.2","218.2","231.4","1106.0"
"2000","TUN","788","Tunisia","Ariana","TUN.1_1","TN.AN","36.888484954834","10.1455211639404","349281","655.4","532.9","4089.9","2274.7","2839.1","313.9","912.6","1764.7","2278.6","2839.1","3597.1","5010.1","6683.7","9404.9","30994.5"
"2000","TUN","788","Tunisia","Béja","TUN.2_1","TN.BJ","36.7248687744141","9.27099323272705","304951","88.4","3451.1","536.0","177.3","116.0","37.3","54.9","70.2","87.7","116.0","169.8","337.6","748.2","1567.4","8157.5"
"2000","TUN","788","Tunisia","Ben Arous (Tunis Sud)","TUN.3_1","TN.BA","36.7224922180176","10.2346525192261","492044","712.4","690.7","3467.5","2163.0","3058.0","347.1","899.3","1615.9","2253.8","3058.0","3937.0","4810.5","5788.9","7224.3","12129.7"
"2000","TUN","788","Tunisia","Bizerte","TUN.4_1","TN.BZ","37.1585083007812","9.76386070251465","513791","155.3","3308.1","1310.3","462.7","510.8","52.7","79.0","138.6","272.7","510.8","883.1","1525.7","2452.2","3926.3","8525.2"
"2000","TUN","788","Tunisia","Gabès","TUN.5_1","TN.GB","33.8396148681641","10.0153913497925","336362","45.0","7473.8","1040.6","278.1","368.8","14.5","35.9","88.0","190.1","368.8","699.1","1161.2","1940.3","3152.5","6298.9"
"2000","TUN","788","Tunisia","Gafsa","TUN.6_1","TN.GF","34.4192352294922","8.72289180755615","322270","43.6","7392.5","670.5","180.7","212.6","14.3","23.0","39.6","78.8","212.6","461.0","878.1","1368.8","1976.7","4339.3"
"2000","TUN","788","Tunisia","Jendouba","TUN.7_1","TN.JE","36.6244316101074","8.71588802337646","431029","141.7","3042.1","605.5","248.5","188.1","61.6","85.1","111.5","142.7","188.1","247.1","390.3","785.9","1751.1","8108.8"
"2000","TUN","788","Tunisia","Kairouan","TUN.8_1","TN.KR","35.6201362609863","9.91094303131104","548738","83.0","6609.7","350.9","149.7","111.9","36.0","49.1","63.9","82.6","111.9","162.4","274.9","513.0","1043.3","3360.4"
"2000","TUN","788","Tunisia","Kassérine","TUN.9_1","TN.KS","35.2734146118164","8.81888389587402","405326","50.3","8054.3","833.5","154.2","96.6","18.4","28.1","39.8","59.2","96.6","202.3","453.5","948.7","2576.4","12889.9"
"2000","TUN","788","Tunisia","Kebili","TUN.10_1","TN.KB","33.5832595825195","8.95166683197021","140614","6.4","21891.0","158.2","43.2","63.0","2.0","5.4","15.2","35.9","63.0","101.4","169.2","294.2","486.5","1217.9"
"2000","TUN","788","Tunisia","Le Kef","TUN.11_1","TN.KF","36.0593643188477","8.70816898345947","266822","53.1","5023.2","366.3","110.4","71.6","22.4","28.0","36.9","50.9","71.6","115.0","219.2","491.5","1153.3","4070.8"
"2000","TUN","788","Tunisia","Mahdia","TUN.12_1","TN.MH","35.3745727539062","10.7693519592285","375822","128.0","2936.9","402.7","214.6","185.4","57.2","80.9","105.2","137.2","185.4","250.4","362.9","615.5","1200.4","2707.0"
"2000","TUN","788","Tunisia","Manubah","TUN.13_1","TN.MN","36.8202896118164","9.91508960723877","217430","215.2","1010.3","1139.8","501.8","520.6","77.8","128.1","197.9","319.4","520.6","847.5","1275.8","1893.5","3071.5","12873.7"
"2000","TUN","788","Tunisia","Médenine","TUN.14_1","TN.ME","33.4979362487793","10.82301902771","417582","48.4","8632.7","461.7","182.4","203.4","20.3","44.1","82.4","134.2","203.4","328.4","504.2","844.8","1336.1","3248.1"
"2000","TUN","788","Tunisia","Monastir","TUN.15_1","TN.MS","35.665470123291","10.8045587539673","433488","451.5","960.0","1476.8","914.6","1134.5","194.3","339.4","512.2","771.2","1134.5","1508.3","1892.0","2399.1","3360.0","6559.5"
"2000","TUN","788","Tunisia","Nabeul","TUN.16_1","TN.NB","36.6377143859863","10.7290019989014","677778","237.4","2854.5","1009.4","488.8","500.4","92.8","142.0","205.2","305.5","500.4","784.2","1135.7","1638.9","2568.0","7597.2"
"2000","TUN","788","Tunisia","Sfax","TUN.17_1","TN.SF","34.7825698852539","10.6603660583496","840002","115.9","7249.3","2407.2","695.6","987.9","38.0","90.6","205.1","427.8","987.9","2039.2","3359.0","5355.0","7045.6","10358.0"
"2000","TUN","788","Tunisia","Sidi Bou Zid","TUN.18_1","TN.SZ","34.9516754150391","9.52016353607178","391206","53.0","7383.6","310.2","96.4","68.8","24.1","34.5","44.1","55.1","68.8","90.8","129.2","257.4","771.9","5665.3"
"2000","TUN","788","Tunisia","Siliana","TUN.19_1","TN.SL","36.0589141845703","9.30070877075195","245890","52.4","4690.7","217.2","89.0","63.6","24.9","31.6","40.4","49.9","63.6","83.7","133.1","281.2","612.4","2776.5"
"2000","TUN","788","Tunisia","Sousse","TUN.20_1","TN.SS","35.8825645446777","10.5303611755371","498953","187.6","2659.2","2068.7","824.4","1105.0","73.8","149.5","326.6","618.9","1105.0","1790.9","2845.9","4226.9","5658.3","8159.0"
"2000","TUN","788","Tunisia","Tataouine","TUN.21_1","TN.TA","32.8464584350586","10.4170513153076","151323","3.8","39558.9","280.8","46.3","41.4","3.8","8.3","15.1","24.0","41.4","74.1","150.2","356.8","935.8","3404.5"
"2000","TUN","788","Tunisia","Tozeur","TUN.22_1","TN.TO","33.9740409851074","8.0767822265625","99263","16.2","6145.5","327.9","91.2","134.6","5.0","12.1","24.5","69.1","134.6","232.1","395.4","575.3","974.9","2572.3"
"2000","TUN","788","Tunisia","Tunis","TUN.23_1","TN.TU","36.8191146850586","10.1610975265503","1088675","4208.6","258.7","11075.9","7554.0","8737.2","2040.8","3058.8","4603.1","6598.4","8737.2","11657.7","13941.9","17533.9","25359.5","37829.0"
"2000","TUN","788","Tunisia","Zaghouan","TUN.24_1","TN.ZA","36.3377075195312","10.0379152297974","159695","56.1","2846.6","251.5","104.3","81.0","23.8","33.6","43.9","58.3","81.0","120.2","188.7","356.0","706.2","2426.8"
"2000","TUR","792","Turkey","Adana","TUR.1_1","TR.AA","37.0200614929199","35.4171180725098","2009340","128.3","15663.6","3345.2","976.6","1069.7","54.5","209.2","536.9","811.3","1069.7","1639.2","3188.7","6106.1","11393.4","25286.5"
"2000","TUR","792","Turkey","Adiyaman","TUR.2_1","TR.AD","37.7542037963867","38.242847442627","551796","79.2","6963.0","734.7","223.0","189.6","28.8","47.7","77.7","122.0","189.6","309.4","556.1","1142.3","2266.0","6606.8"
"2000","TUR","792","Turkey","Afyon","TUR.3_1","TR.AF","38.608154296875","30.5756797790527","718633","49.4","14536.7","421.2","147.6","144.0","16.1","33.1","59.4","93.2","144.0","228.8","384.7","748.9","1249.3","3664.6"
"2000","TUR","792","Turkey","Agri","TUR.4_1","TR.AG","39.5271301269531","43.2319564819336","467708","45.6","10255.2","702.0","156.9","117.8","15.2","22.7","39.2","65.7","117.8","242.8","582.2","1241.2","2286.7","5585.6"
"2000","TUR","792","Turkey","Aksaray","TUR.5_1","TR.AK","38.4032363891602","33.9808502197266","350360","46.5","7541.7","512.8","140.7","114.2","13.4","30.1","50.5","77.1","114.2","182.3","326.8","907.8","1776.1","4888.1"
"2000","TUR","792","Turkey","Amasya","TUR.6_1","TR.AM","40.7139778137207","35.7568893432617","323070","52.2","6194.0","325.7","127.4","115.8","20.6","38.0","56.2","78.4","115.8","179.1","268.3","460.6","1016.5","2709.9"
"2000","TUR","792","Turkey","Ankara","TUR.7_1","TR.AN","39.9300193786621","32.7928733825684","3625606","144.5","25087.8","4521.4","1797.0","3200.9","84.8","521.8","1332.9","2246.0","3200.9","4238.9","5731.6","7740.0","11099.5","24170.6"
"2000","TUR","792","Turkey","Antalya","TUR.8_1","TR.AL","36.7961730957031","30.9646854400635","1694202","80.0","21175.9","1777.2","566.3","813.6","30.4","107.7","243.3","502.1","813.6","1233.6","1973.0","3306.2","5462.9","15245.6"
"2000","TUR","792","Turkey","Ardahan","TUR.9_1","TR.AR","41.0954360961914","42.7565460205078","118315","25.1","4715.8","183.4","59.6","48.0","8.6","13.5","22.9","32.4","48.0","72.3","128.3","294.9","628.8","2051.5"
"2000","TUR","792","Turkey","Artvin","TUR.10_1","TR.AV","41.2091484069824","41.7369079589844","169778","21.9","7756.9","170.9","60.6","62.7","6.9","12.5","23.5","38.8","62.7","99.7","164.8","259.7","469.2","2018.1"
"2000","TUR","792","Turkey","Aydin","TUR.11_1","TR.AY","37.7956733703613","27.8933906555176","841005","105.5","7971.7","1111.4","341.6","318.7","40.5","78.9","133.7","207.5","318.7","510.4","896.4","1540.7","3226.6","14400.0"
"2000","TUR","792","Turkey","Balikesir","TUR.12_1","TR.BK","39.7344512939453","27.7211494445801","952100","65.4","14563.7","740.5","225.6","227.0","20.6","46.1","80.2","134.4","227.0","397.9","692.1","1137.0","2113.4","7029.2"
"2000","TUR","792","Turkey","Bartin","TUR.13_1","TR.BR","41.5629806518555","32.3734855651855","162917","63.2","2577.7","214.0","113.5","104.0","34.5","49.2","64.3","80.9","104.0","139.9","188.0","248.7","466.0","2130.6"
"2000","TUR","792","Turkey","Batman","TUR.14_1","TR.BM","37.9443740844727","41.2519264221191","404007","93.2","4335.4","1674.6","410.4","389.5","28.6","59.2","124.1","207.3","389.5","686.6","1547.2","3909.7","5897.7","9567.5"
"2000","TUR","792","Turkey","Bayburt","TUR.15_1","TR.BB","40.257568359375","40.1859931945801","86119","25.4","3387.0","218.4","60.0","44.3","9.3","14.5","22.0","32.0","44.3","66.5","106.1","261.2","800.0","2542.7"
"2000","TUR","792","Turkey","Bilecik","TUR.16_1","TR.BC","40.0868682861328","30.0653190612793","171893","37.1","4638.1","238.2","95.8","89.0","12.4","25.5","41.6","59.9","89.0","138.4","243.3","458.9","709.1","1784.8"
"2000","TUR","792","Turkey","Bingöl","TUR.17_1","TR.BG","38.9545707702637","40.6621742248535","224449","27.7","8110.9","251.1","68.8","49.1","11.3","16.9","22.7","32.7","49.1","80.2","152.2","323.1","851.0","3088.4"
"2000","TUR","792","Turkey","Bitlis","TUR.18_1","TR.BT","38.5328636169434","42.308723449707","343810","50.4","6827.5","336.3","108.6","77.0","20.3","27.0","36.0","51.5","77.0","120.9","239.0","530.2","1083.0","3865.8"
"2000","TUR","792","Turkey","Bolu","TUR.19_1","TR.BL","40.6827430725098","31.6871604919434","239410","29.0","8252.4","325.6","105.5","109.0","9.0","24.9","43.6","68.5","109.0","179.6","304.6","509.8","971.6","3127.2"
"2000","TUR","792","Turkey","Burdur","TUR.20_1","TR.BD","37.4820785522461","30.1568450927734","227160","32.3","7034.6","382.9","110.8","112.5","10.2","17.4","37.7","69.9","112.5","176.7","318.7","698.6","1150.4","3545.6"
"2000","TUR","792","Turkey","Bursa","TUR.21_1","TR.BU","40.1851844787598","29.0715675354004","1879823","180.2","10433.8","6642.3","1394.7","1288.0","72.1","179.9","436.5","787.6","1288.0","3041.5","7964.8","12516.4","18829.0","44823.6"
"2000","TUR","792","Turkey","Çanakkale","TUR.22_1","TR.CK","40.0819244384766","26.7290229797363","411298","42.0","9786.2","401.0","113.7","95.9","13.4","25.3","41.8","63.3","95.9","156.8","268.3","502.8","1129.5","5246.4"
"2000","TUR","792","Turkey","Çankiri","TUR.23_1","TR.CI","40.686840057373","33.4587287902832","239146","30.3","7903.4","256.6","76.3","67.7","11.6","17.6","27.3","42.1","67.7","102.3","164.6","316.8","793.2","3434.0"
"2000","TUR","792","Turkey","Çorum","TUR.24_1","TR.CM","40.5300827026367","34.748851776123","528142","43.0","12285.6","507.9","131.2","101.7","14.7","24.0","40.8","63.2","101.7","177.2","371.2","897.4","1588.4","5149.8"
"2000","TUR","792","Turkey","Denizli","TUR.25_1","TR.DN","37.772102355957","29.1791973114014","751905","69.4","10838.9","1295.7","335.1","342.3","20.2","52.0","95.7","173.7","342.3","849.2","1475.8","2153.9","4206.1","9958.0"
"2000","TUR","792","Turkey","Diyarbakir","TUR.26_1","TR.DY","38.0409889221191","40.2879676818848","1273112","86.6","14699.3","1381.3","339.7","330.6","26.8","55.8","102.7","192.7","330.6","541.7","1045.7","2289.0","4986.8","12834.5"
"2000","TUR","792","Turkey","Düzce","TUR.27_1","TR.DU","40.889087677002","31.1766529083252","277989","116.7","2382.3","665.2","312.2","327.8","57.9","103.5","149.8","224.2","327.8","477.9","774.8","962.7","1533.4","5035.2"
"2000","TUR","792","Turkey","Edirne","TUR.28_1","TR.ED","41.3177337646484","26.598331451416","356130","58.4","6102.0","519.6","162.1","129.5","22.5","33.6","49.4","75.8","129.5","247.2","522.4","917.1","1561.7","4622.3"
"2000","TUR","792","Turkey","Elazig","TUR.29_1","TR.EG","38.6679840087891","39.3951721191406","503865","57.2","8802.5","840.8","220.4","189.8","18.5","36.4","65.9","112.2","189.8","397.3","836.9","1585.0","2524.2","7300.5"
"2000","TUR","792","Turkey","Erzincan","TUR.30_1","TR.EN","39.7198486328125","39.5590171813965","280266","24.3","11510.9","581.9","142.5","158.8","7.7","20.9","48.6","89.3","158.8","289.7","563.0","1052.7","1712.2","5150.7"
"2000","TUR","792","Turkey","Erzurum","TUR.31_1","TR.EM","39.9563179016113","41.4686737060547","868043","35.7","24306.9","665.0","147.0","150.2","11.1","19.5","35.9","68.4","150.2","341.6","534.8","868.3","2064.5","7327.2"
"2000","TUR","792","Turkey","Eskisehir","TUR.32_1","TR.ES","39.7292976379395","30.6881809234619","690611","49.3","14016.5","1714.8","433.9","703.2","16.8","53.9","123.2","275.7","703.2","1495.5","2497.6","3325.2","4870.2","9600.8"
"2000","TUR","792","Turkey","Gaziantep","TUR.33_1","TR.GA","37.056282043457","37.361270904541","1136886","160.0","7105.9","3241.3","878.8","1238.7","55.2","126.8","330.7","697.7","1238.7","1810.1","3107.4","4563.2","8478.1","27351.5"
"2000","TUR","792","Turkey","Giresun","TUR.34_1","TR.GI","40.7721633911133","38.5864944458008","463362","68.4","6773.7","428.5","178.6","186.9","26.4","67.0","101.0","136.8","186.9","255.9","344.3","533.7","971.6","5615.8"
"2000","TUR","792","Turkey","Gümüshane","TUR.35_1","TR.GU","40.2884101867676","39.4187049865723","165371","25.0","6605.9","151.4","54.3","46.2","9.5","15.8","24.6","33.8","46.2","63.0","103.0","185.0","416.1","2125.2"
"2000","TUR","792","Turkey","Hakkari","TUR.36_1","TR.HK","37.5000038146973","44.0978927612305","209270","33.8","6183.1","383.1","90.8","62.6","12.5","18.0","27.6","43.3","62.6","105.4","189.4","532.3","1416.5","4574.0"
"2000","TUR","792","Turkey","Hatay","TUR.37_1","TR.HT","36.4059791564941","36.2057266235352","1109000","191.5","5791.2","1223.9","531.4","587.3","80.2","145.7","225.5","359.7","587.3","922.3","1360.5","2010.6","3167.0","9077.7"
"2000","TUR","792","Turkey","Igdir","TUR.38_1","TR.IG","39.9381713867188","44.0501976013184","149167","38.0","3923.8","393.1","122.8","135.7","11.6","20.0","44.5","81.2","135.7","235.0","342.9","498.1","1196.4","3201.0"
"2000","TUR","792","Turkey","Isparta","TUR.39_1","TR.IP","37.9585380554199","30.8300094604492","454383","55.1","8244.3","685.9","200.7","194.2","16.5","41.6","73.8","118.3","194.2","317.6","599.9","1178.5","2328.8","5245.6"
"2000","TUR","792","Turkey","Istanbul","TUR.40_1","TR.IB","41.0376853942871","28.9398860931396","10388453","2227.0","4664.7","20085.3","10938.5","14936.1","1983.5","4418.2","7005.4","10425.8","14936.1","18969.9","23360.2","29625.0","39117.0","121788.8"
"2000","TUR","792","Turkey","Izmir","TUR.41_1","TR.IZ","38.4224853515625","27.1904525756836","3560743","288.3","12350.1","8799.6","3028.3","6005.1","123.0","465.4","1283.2","3363.6","6005.1","11099.9","13810.2","16286.6","21139.0","41139.1"
"2000","TUR","792","Turkey","K. Maras","TUR.42_1","TR.KM","37.7729072570801","36.9483985900879","886674","61.4","14443.2","1192.4","271.4","226.3","21.4","40.8","71.0","122.3","226.3","579.1","1122.6","1950.1","3746.8","10000.9"
"2000","TUR","792","Turkey","Karabük","TUR.43_1","TR.KB","41.1864204406738","32.6095237731934","199117","60.1","3311.2","997.0","280.2","329.3","19.0","49.7","95.8","179.9","329.3","530.7","850.2","1770.2","3479.9","6630.6"
"2000","TUR","792","Turkey","Karaman","TUR.44_1","TR.KR","37.0259170532227","33.0930786132812","215135","25.8","8331.8","490.9","111.8","98.2","9.5","17.0","27.0","50.5","98.2","212.1","450.9","889.1","1625.4","4071.2"
"2000","TUR","792","Turkey","Kars","TUR.45_1","TR.KA","40.4990577697754","43.0786628723145","287497","28.0","10253.3","337.1","80.0","55.1","9.8","13.9","20.0","33.3","55.1","105.2","264.2","529.2","993.1","4244.2"
"2000","TUR","792","Turkey","Kastamonu","TUR.46_1","TR.KS","41.5101470947266","33.7451705932617","332132","24.7","13438.0","223.8","70.5","65.2","8.0","15.6","28.6","44.3","65.2","99.5","163.4","301.6","743.6","2290.6"
"2000","TUR","792","Turkey","Kayseri","TUR.47_1","TR.KY","38.723690032959","35.5713233947754","938019","59.3","15817.5","1227.3","364.9","578.8","22.3","49.9","105.8","251.8","578.8","1102.1","1557.3","2143.8","3647.8","7353.9"
"2000","TUR","792","Turkey","Kilis","TUR.48_1","TR.KI","36.7496376037598","37.1427154541016","101480","71.3","1423.1","596.7","201.8","173.5","24.3","49.1","74.2","105.9","173.5","307.6","546.8","1076.3","1979.1","3661.1"
"2000","TUR","792","Turkey","Kinkkale","TUR.49_1","TR.KK","39.7056922912598","33.5910148620605","339236","73.0","4648.9","1472.3","373.8","402.1","23.4","60.4","126.8","243.2","402.1","645.9","1267.4","2614.7","4994.4","12363.3"
"2000","TUR","792","Turkey","Kirklareli","TUR.50_1","TR.KL","41.5479393005371","27.376974105835","290544","45.8","6337.7","392.7","133.7","117.1","19.5","32.5","46.7","68.9","117.1","207.1","404.1","679.3","1064.8","3282.2"
"2000","TUR","792","Turkey","Kirsehir","TUR.51_1","TR.KH","39.2680587768555","34.1125831604004","224005","33.5","6685.2","310.0","92.2","74.9","12.7","19.0","30.9","47.6","74.9","118.8","230.9","529.9","1050.4","2766.2"
"2000","TUR","792","Turkey","Kocaeli","TUR.52_1","TR.KC","40.8018913269043","29.6976451873779","1316046","328.1","4011.4","2253.2","1184.8","1897.9","104.4","354.6","724.2","1362.0","1897.9","2384.8","3123.0","3950.6","5015.7","11304.8"
"2000","TUR","792","Turkey","Konya","TUR.53_1","TR.KO","37.8682136535645","32.4715423583984","1939110","49.0","39595.8","606.7","189.0","202.6","15.7","34.1","63.6","112.6","202.6","371.9","657.8","1092.0","1888.6","6640.1"
"2000","TUR","792","Turkey","Kütahya","TUR.54_1","TR.KU","39.310604095459","29.5526256561279","581073","47.7","12180.6","377.4","130.4","123.7","15.9","30.7","52.7","81.2","123.7","192.5","305.8","573.0","1193.7","4098.2"
"2000","TUR","792","Turkey","Malatya","TUR.55_1","TR.ML","38.3881645202637","38.2061653137207","755109","66.1","11422.0","1604.0","386.1","453.2","21.5","46.8","98.3","212.4","453.2","1172.1","1937.9","2638.0","5245.3","11847.3"
"2000","TUR","792","Turkey","Manisa","TUR.56_1","TR.MN","38.7005958557129","27.9337692260742","1114699","85.1","13102.3","923.0","275.7","247.6","26.1","57.9","94.0","150.9","247.6","443.3","860.9","1427.2","3120.4","7449.0"
"2000","TUR","792","Turkey","Mardin","TUR.57_1","TR.MR","37.3035697937012","40.9717254638672","623703","59.2","10529.1","384.1","137.1","116.9","20.6","37.8","56.9","80.9","116.9","176.1","273.0","554.9","1157.8","4487.8"
"2000","TUR","792","Turkey","Mersin","TUR.58_1","TR.IC","36.740234375","34.3671035766602","1602059","105.3","15218.2","2386.2","737.3","1071.6","43.1","139.3","308.9","628.3","1071.6","1603.4","2522.8","4120.9","6497.0","23262.3"
"2000","TUR","792","Turkey","Mugla","TUR.59_1","TR.MG","36.9871482849121","28.3182888031006","632753","49.4","12821.8","382.5","157.0","187.5","15.8","38.8","68.6","114.0","187.5","298.3","444.4","656.4","1038.4","3023.2"
"2000","TUR","792","Turkey","Mus","TUR.60_1","TR.MS","38.944995880127","41.8804779052734","401285","49.6","8090.4","277.8","102.2","78.1","20.1","28.5","38.7","54.2","78.1","118.5","211.6","410.1","857.4","2990.1"
"2000","TUR","792","Turkey","Nevsehir","TUR.61_1","TR.NV","38.7259483337402","34.7369842529297","274138","53.4","5130.7","341.9","136.2","135.3","19.6","33.4","51.1","79.6","135.3","242.3","368.1","563.4","922.0","3054.7"
"2000","TUR","792","Turkey","Nigde","TUR.62_1","TR.NG","38.0196762084961","34.6705207824707","307899","42.9","7182.1","391.4","130.1","108.9","17.7","33.1","48.9","73.6","108.9","189.3","360.4","662.8","1197.3","3780.1"
"2000","TUR","792","Turkey","Ordu","TUR.63_1","TR.OR","40.8980941772461","37.5255126953125","785283","133.1","5899.5","698.4","293.2","256.6","71.6","106.1","146.6","193.3","256.6","340.7","488.5","806.0","1977.4","6407.9"
"2000","TUR","792","Turkey","Osmaniye","TUR.64_1","TR.OS","37.183837890625","36.2651519775391","405818","133.3","3043.6","2015.8","571.3","585.1","45.6","82.5","163.6","307.5","585.1","1282.0","2395.0","3694.8","6734.6","11909.4"
"2000","TUR","792","Turkey","Rize","TUR.65_1","TR.RI","41.0372314453125","40.7197761535645","323695","89.1","3631.6","769.9","342.4","382.4","48.8","118.6","168.8","257.8","382.4","580.0","896.1","1357.1","1952.3","5487.2"
"2000","TUR","792","Turkey","Sakarya","TUR.66_1","TR.SK","40.7881317138672","30.5078315734863","637063","136.5","4668.2","652.2","325.9","350.1","60.9","100.5","159.2","242.8","350.1","520.3","728.5","1084.8","1591.2","6954.1"
"2000","TUR","792","Turkey","Samsun","TUR.67_1","TR.SS","41.2666320800781","36.1977996826172","1069559","114.2","9362.1","1626.7","411.5","343.1","48.0","81.4","124.0","191.5","343.1","624.1","1232.3","2561.8","5818.6","12962.8"
"2000","TUR","792","Turkey","Sanliurfa","TUR.68_1","TR.SU","37.1988525390625","39.0026435852051","1276804","66.0","19343.8","790.9","190.6","132.3","23.6","39.3","63.8","90.2","132.3","222.9","479.9","1156.6","2563.3","8165.0"
"2000","TUR","792","Turkey","Siirt","TUR.69_1","TR.SI","37.9639358520508","41.9658966064453","233237","46.9","4975.0","695.6","169.1","161.9","16.2","27.7","52.5","93.1","161.9","286.4","478.7","866.1","2012.6","6744.7"
"2000","TUR","792","Turkey","Sinop","TUR.70_1","TR.SP","41.7158737182617","34.8791275024414","199537","33.3","5992.1","161.4","76.0","87.1","10.7","19.9","36.7","63.0","87.1","125.0","170.0","251.6","370.1","1908.9"
"2000","TUR","792","Turkey","Sirnak","TUR.71_1","TR.SR","37.3699111938477","42.4581069946289","312425","39.7","7872.4","358.1","116.5","109.7","13.2","29.0","50.0","77.3","109.7","161.3","255.1","528.3","1111.0","3996.7"
"2000","TUR","792","Turkey","Sivas","TUR.72_1","TR.SV","39.6701164245605","37.0908889770508","667926","23.6","28271.7","758.8","109.3","77.9","8.2","15.4","27.5","46.9","77.9","147.2","358.4","905.4","2773.8","7998.7"
"2000","TUR","792","Turkey","Tekirdag","TUR.73_1","TR.TG","41.1293029785156","27.6158256530762","551606","83.7","6593.0","578.0","225.9","239.0","30.7","50.0","79.8","132.6","239.0","419.5","633.0","974.8","1675.8","4167.4"
"2000","TUR","792","Turkey","Tokat","TUR.74_1","TR.TT","40.3914794921875","36.5531044006348","732442","74.8","9785.6","506.8","189.3","170.5","25.0","48.7","77.7","115.0","170.5","265.2","435.5","892.6","1568.1","4143.6"
"2000","TUR","792","Turkey","Trabzon","TUR.75_1","TR.TB","40.9285469055176","39.7325859069824","862559","171.7","5022.4","1092.5","498.1","495.3","101.6","173.4","256.1","345.3","495.3","724.1","1018.8","1633.0","3016.0","7885.6"
"2000","TUR","792","Turkey","Tunceli","TUR.76_1","TR.TC","39.0890960693359","39.4746627807617","82781","10.5","7849.3","79.8","27.3","24.8","4.4","7.2","11.0","16.6","24.8","37.8","60.0","98.6","228.4","1114.6"
"2000","TUR","792","Turkey","Usak","TUR.77_1","TR.US","38.5962715148926","29.4064521789551","285106","58.1","4908.0","746.6","194.0","167.6","17.3","32.6","63.9","104.7","167.6","304.8","523.6","1242.6","2565.9","5619.5"
